run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	specsys-sglang-nonsd	128	128	0	24.813935	15.880226	6.870689	15.786198	21.271756	23.342029	24.774104	5.158392
2	specsys-sglang-nonsd	128	128	0	25.121150	15.858207	6.153388	15.431218	22.949625	23.622678	25.047250	5.095308
3	specsys-sglang-nonsd	128	128	0	24.366477	15.421475	5.119029	15.146675	20.462675	22.266347	24.328618	5.253119
4	specsys-sglang-nonsd	128	128	0	24.974854	15.827145	6.824678	15.359802	23.130958	23.932499	24.903644	5.125155
5	specsys-sglang-nonsd	128	128	0	24.615901	15.713026	6.096744	15.451415	22.443082	23.259996	24.544608	5.199891
