label	num_runs	batch_size	total_ok	total_failed	mean_batch_wall_s	mean_avg_jct_s	mean_p50_jct_s	mean_p90_jct_s	mean_p95_jct_s	mean_throughput_jobs_per_s	pooled_avg_jct_s	overall_throughput_jobs_per_s
asd-sd	5	128	640	0	38.042833	27.179944	27.730540	35.350447	36.814220	3.372183	27.179944	3.364628
