label	num_runs	batch_size	total_ok	total_failed	mean_batch_wall_s	mean_avg_jct_s	mean_p50_jct_s	mean_p90_jct_s	mean_p95_jct_s	mean_throughput_jobs_per_s	pooled_avg_jct_s	overall_throughput_jobs_per_s
asd-pure-nonsd	5	64	320	0	17.544322	12.813342	12.702957	17.519736	17.535541	3.648579	12.813342	3.647904
