run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	specsys-sglang-nonsd	32	32	0	12.172626	8.672567	5.762804	8.431271	12.158695	12.163155	12.168422	2.628849
2	specsys-sglang-nonsd	32	32	0	11.942173	8.406018	5.504280	8.139377	11.929700	11.936834	11.937168	2.679579
3	specsys-sglang-nonsd	32	32	0	11.872817	8.387866	5.498520	8.126696	11.860200	11.862519	11.866409	2.695232
4	specsys-sglang-nonsd	32	32	0	12.639081	9.026149	5.957832	8.800826	12.622214	12.626126	12.633693	2.531830
5	specsys-sglang-nonsd	32	32	0	11.888793	8.387956	5.510059	8.137425	11.869179	11.874616	11.882552	2.691611
