label	num_runs	batch_size	total_ok	total_failed	mean_batch_wall_s	mean_avg_jct_s	mean_p50_jct_s	mean_p90_jct_s	mean_p95_jct_s	mean_throughput_jobs_per_s	pooled_avg_jct_s	overall_throughput_jobs_per_s
specsys-sglang-nonsd	5	8	40	0	9.381653	6.126184	5.301800	9.378005	9.378005	0.852730	6.126184	0.852728
