run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	sglang-purenonsd	64	64	0	15.002198	10.448764	4.675688	10.522306	14.970902	14.985434	14.996721	4.266041
2	sglang-purenonsd	64	64	0	14.875547	10.325364	4.570982	10.399215	14.859765	14.868234	14.873313	4.302363
3	sglang-purenonsd	64	64	0	15.012618	10.433494	4.602362	10.542832	14.989278	15.000900	15.008204	4.263081
4	sglang-purenonsd	64	64	0	14.914021	10.308853	4.656570	10.321215	14.890161	14.902104	14.909867	4.291264
5	sglang-purenonsd	64	64	0	15.029307	10.448417	4.610262	10.558009	15.005525	15.016964	15.025748	4.258347
