run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	sglang-purenonsd	0	0	1785224963000223562	1785224973134480903	10.134257	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_0.json
1	sglang-purenonsd	1	1	1785224963000572718	1785224977003524102	14.002951	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_1.json
1	sglang-purenonsd	2	2	1785224963001295592	1785224974456783030	11.455487	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_2.json
1	sglang-purenonsd	3	3	1785224963002650683	1785224971841805755	8.839155	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_3.json
1	sglang-purenonsd	4	4	1785224963002316410	1785224968397026122	5.394710	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_4.json
1	sglang-purenonsd	5	5	1785224963002859141	1785224972169079144	9.166220	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_5.json
1	sglang-purenonsd	6	6	1785224963003520235	1785224971507617502	8.504097	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_6.json
1	sglang-purenonsd	7	7	1785224963004154939	1785224978000875800	14.996721	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_7.json
1	sglang-purenonsd	8	8	1785224963004605599	1785224971740326649	8.735721	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_8.json
1	sglang-purenonsd	9	9	1785224963005376560	1785224973533134371	10.527758	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_9.json
1	sglang-purenonsd	10	10	1785224963005707210	1785224971509919819	8.504213	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_10.json
1	sglang-purenonsd	11	11	1785224963006352421	1785224975110737420	12.104385	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_11.json
1	sglang-purenonsd	12	12	1785224963006953266	1785224978001029990	14.994077	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_12.json
1	sglang-purenonsd	13	13	1785224963007415228	1785224970863342385	7.855927	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_13.json
1	sglang-purenonsd	14	14	1785224963007976246	1785224974860946991	11.852971	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_14.json
1	sglang-purenonsd	15	15	1785224963008503289	1785224971472429390	8.463926	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_15.json
1	sglang-purenonsd	16	16	1785224963009128048	1785224973531433891	10.522306	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_16.json
1	sglang-purenonsd	17	17	1785224963009667202	1785224970596475287	7.586808	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b64_speed_tp2/run1_sglang-purenonsd_17.json
