label	num_runs	batch_size	total_ok	total_failed	mean_batch_wall_s	mean_avg_jct_s	mean_p50_jct_s	mean_p90_jct_s	mean_p95_jct_s	mean_throughput_jobs_per_s	pooled_avg_jct_s	overall_throughput_jobs_per_s
sglang-purenonsd	5	64	320	0	14.966738	10.392978	10.468715	14.943126	14.954727	4.276219	10.392979	4.276149
