run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	asd-pure-nonsd	128	128	0	22.331683	16.261893	7.000825	15.735156	22.279560	22.293465	22.318415	5.731767
2	asd-pure-nonsd	128	128	0	21.591946	15.281315	5.958522	14.509437	21.528010	21.543950	21.575303	5.928136
3	asd-pure-nonsd	128	128	0	21.709325	15.444226	5.994375	14.593276	21.650489	21.665827	21.692326	5.896084
4	asd-pure-nonsd	128	128	0	21.399307	15.233164	5.872058	14.393837	21.363273	21.376063	21.393054	5.981502
5	asd-pure-nonsd	128	128	0	21.762127	15.730219	6.229633	15.215049	21.730693	21.742155	21.753986	5.881778
