run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	sglang-nonsd	0	0	1785229678549657681	1785229689828775223	11.279118	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_0.json
1	sglang-nonsd	1	1	1785229678549836844	1785229692728410550	14.178574	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_1.json
1	sglang-nonsd	2	2	1785229678550798452	1785229691100204907	12.549406	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_2.json
1	sglang-nonsd	3	3	1785229678551144002	1785229688667920886	10.116777	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_3.json
1	sglang-nonsd	4	4	1785229678551545179	1785229685078856421	6.527311	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_4.json
1	sglang-nonsd	5	5	1785229678552103574	1785229689533785600	10.981682	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_5.json
1	sglang-nonsd	6	6	1785229678553008939	1785229688192910878	9.639902	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_6.json
1	sglang-nonsd	7	7	1785229678553261523	1785229694634508328	16.081247	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_7.json
1	sglang-nonsd	8	8	1785229678554617881	1785229688566383554	10.011766	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_8.json
1	sglang-nonsd	9	9	1785229678554848248	1785229691830831661	13.275983	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_9.json
1	sglang-nonsd	10	10	1785229678554917415	1785229688434262028	9.879345	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_10.json
1	sglang-nonsd	11	11	1785229678555631279	1785229688434190213	9.878559	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_11.json
1	sglang-nonsd	12	12	1785229678556061173	1785229693310396767	14.754336	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_12.json
1	sglang-nonsd	13	13	1785229678556747071	1785229687553250634	8.996504	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_13.json
1	sglang-nonsd	14	14	1785229678557231749	1785229691430787224	12.873555	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_14.json
1	sglang-nonsd	15	15	1785229678557761688	1785229688160162292	9.602401	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_15.json
1	sglang-nonsd	16	16	1785229678558397299	1785229690172811703	11.614414	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_16.json
1	sglang-nonsd	17	17	1785229678558819517	1785229687285377312	8.726558	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_17.json
1	sglang-nonsd	18	18	1785229678559668360	1785229694633660169	16.073992	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_18.json
1	sglang-nonsd	19	19	1785229678560163281	1785229690197456971	11.637294	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_19.json
1	sglang-nonsd	20	20	1785229678560619862	1785229691355968552	12.795349	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_20.json
1	sglang-nonsd	21	21	1785229678561122204	1785229689917955367	11.356833	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_21.json
1	sglang-nonsd	22	22	1785229678561752108	1785229692039810357	13.478058	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_22.json
1	sglang-nonsd	23	23	1785229678562306306	1785229691281368483	12.719062	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_23.json
1	sglang-nonsd	24	24	1785229678562866051	1785229690449382905	11.886517	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_24.json
1	sglang-nonsd	25	25	1785229678563618555	1785229692550806479	13.987188	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_25.json
1	sglang-nonsd	26	26	1785229678564520012	1785229694633885575	16.069366	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_26.json
1	sglang-nonsd	27	27	1785229678564733933	1785229686682100408	8.117366	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_27.json
1	sglang-nonsd	28	28	1785229678565451549	1785229688668133001	10.102681	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_28.json
1	sglang-nonsd	29	29	1785229678566133590	1785229689666318459	11.100185	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_29.json
1	sglang-nonsd	30	30	1785229678566550243	1785229693782800141	15.216250	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_30.json
1	sglang-nonsd	31	31	1785229678567001951	1785229692550908421	13.983906	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_31.json
1	sglang-nonsd	32	32	1785229678567624240	1785229689770724664	11.203100	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_32.json
1	sglang-nonsd	33	33	1785229678568215967	1785229692064576271	13.496360	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_33.json
1	sglang-nonsd	34	34	1785229678568913478	1785229689032338411	10.463425	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_34.json
1	sglang-nonsd	35	35	1785229678569702319	1785229688962642577	10.392940	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_35.json
1	sglang-nonsd	36	36	1785229678570180382	1785229685880191873	7.310011	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_36.json
1	sglang-nonsd	37	37	1785229678570800928	1785229688596836440	10.026036	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_37.json
1	sglang-nonsd	38	38	1785229678571251730	1785229688796706423	10.225455	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_38.json
1	sglang-nonsd	39	39	1785229678571915541	1785229691505156448	12.933241	0	200	/home/user/vllm/logs/speed_test/sglang-nonsd_b64_speed_tp2/run1_sglang-nonsd_39.json
