run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	specsys-sglang-nonsd	0	0	1785223032357171397	1785223038106588872	5.749417	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run1_specsys-sglang-nonsd_0.json
1	specsys-sglang-nonsd	1	1	1785223032357708971	1785223040008279899	7.650571	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run1_specsys-sglang-nonsd_1.json
1	specsys-sglang-nonsd	2	2	1785223032358700754	1785223038869440689	6.510740	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run1_specsys-sglang-nonsd_2.json
1	specsys-sglang-nonsd	3	3	1785223032358795886	1785223037522686263	5.163890	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run1_specsys-sglang-nonsd_3.json
2	specsys-sglang-nonsd	0	0	1785223042765053358	1785223048405634695	5.640581	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run2_specsys-sglang-nonsd_0.json
2	specsys-sglang-nonsd	1	1	1785223042766750734	1785223050225756355	7.459006	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run2_specsys-sglang-nonsd_1.json
2	specsys-sglang-nonsd	2	2	1785223042766645754	1785223049106131905	6.339486	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run2_specsys-sglang-nonsd_2.json
2	specsys-sglang-nonsd	3	3	1785223042768293908	1785223047753223303	4.984929	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run2_specsys-sglang-nonsd_3.json
3	specsys-sglang-nonsd	0	0	1785223052969957765	1785223058577228931	5.607271	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run3_specsys-sglang-nonsd_0.json
3	specsys-sglang-nonsd	1	1	1785223052969933369	1785223060395038954	7.425106	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run3_specsys-sglang-nonsd_1.json
3	specsys-sglang-nonsd	2	2	1785223052970508727	1785223059276181908	6.305673	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run3_specsys-sglang-nonsd_2.json
3	specsys-sglang-nonsd	3	3	1785223052970469838	1785223057920087304	4.949617	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run3_specsys-sglang-nonsd_3.json
4	specsys-sglang-nonsd	0	0	1785223063348496310	1785223068941465873	5.592970	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run4_specsys-sglang-nonsd_0.json
4	specsys-sglang-nonsd	1	1	1785223063348893950	1785223070759848265	7.410954	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run4_specsys-sglang-nonsd_1.json
4	specsys-sglang-nonsd	2	2	1785223063349455343	1785223069638684860	6.289230	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run4_specsys-sglang-nonsd_2.json
4	specsys-sglang-nonsd	3	3	1785223063350033203	1785223068281874536	4.931841	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run4_specsys-sglang-nonsd_3.json
5	specsys-sglang-nonsd	0	0	1785223073579991284	1785223079125927000	5.545936	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run5_specsys-sglang-nonsd_0.json
5	specsys-sglang-nonsd	1	1	1785223073580545813	1785223080945446286	7.364900	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run5_specsys-sglang-nonsd_1.json
5	specsys-sglang-nonsd	2	2	1785223073581145405	1785223079826986191	6.245841	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run5_specsys-sglang-nonsd_2.json
5	specsys-sglang-nonsd	3	3	1785223073581756675	1785223078469258541	4.887502	0	200	/home/user/vllm/logs/speed_test/specsys-sglang-nonsd_b4_speed_tp2/run5_specsys-sglang-nonsd_3.json
