label	num_runs	batch_size	total_ok	total_failed	mean_batch_wall_s	mean_avg_jct_s	mean_p50_jct_s	mean_p90_jct_s	mean_p95_jct_s	mean_throughput_jobs_per_s	pooled_avg_jct_s	overall_throughput_jobs_per_s
sglang-nonsd	5	128	640	0	27.249303	17.390594	16.958070	23.837869	25.592315	4.698670	17.390594	4.697368
