run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	sglang-nonsd	32	32	0	14.611998	10.404952	5.823935	9.957238	13.198929	14.597570	14.602223	2.189981
2	sglang-nonsd	32	32	0	12.876084	9.177510	4.621319	8.931486	12.867997	12.870401	12.873386	2.485228
3	sglang-nonsd	32	32	0	12.836198	9.132342	4.575082	8.886451	12.823882	12.829289	12.832919	2.492950
4	sglang-nonsd	32	32	0	12.889890	9.189034	4.630535	8.955536	12.875507	12.883168	12.888098	2.482566
5	sglang-nonsd	32	32	0	12.814604	9.109152	4.561404	8.869914	12.795500	12.803400	12.810109	2.497151
