run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	sglang-purenonsd	128	128	0	23.850042	17.994935	7.183838	18.371298	23.813242	23.825573	23.839452	5.366867
2	sglang-purenonsd	128	128	0	21.326026	15.465586	4.911772	15.705159	21.286827	21.298963	21.319492	6.002056
3	sglang-purenonsd	128	128	0	20.493469	14.712087	4.892579	14.853777	20.465178	20.472443	20.487899	6.245892
4	sglang-purenonsd	128	128	0	20.064749	14.524265	5.012503	14.594317	20.039217	20.046196	20.060152	6.379347
5	sglang-purenonsd	128	128	0	19.360795	14.134066	4.892268	14.313336	19.309079	19.322501	19.354133	6.611299
