label	num_runs	batch_size	total_ok	total_failed	mean_batch_wall_s	mean_avg_jct_s	mean_p50_jct_s	mean_p90_jct_s	mean_p95_jct_s	mean_throughput_jobs_per_s	pooled_avg_jct_s	overall_throughput_jobs_per_s
sglang-purenonsd	5	128	640	0	21.019016	15.366188	15.567577	20.982709	20.993135	6.121092	15.366188	6.089724
