run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	asd-pure-nonsd	0	0	1785142160563599159	1785142171804202765	11.240604	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_0.json
1	asd-pure-nonsd	1	1	1785142160564087553	1785142174216593917	13.652506	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_1.json
1	asd-pure-nonsd	2	2	1785142160564640106	1785142172774982484	12.210342	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_2.json
1	asd-pure-nonsd	3	3	1785142160565208247	1785142171069193590	10.503985	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_3.json
1	asd-pure-nonsd	4	4	1785142160565728897	1785142169180685601	8.614957	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_4.json
1	asd-pure-nonsd	5	5	1785142160566346851	1785142172575768964	12.009422	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_5.json
1	asd-pure-nonsd	6	6	1785142160566864277	1785142170743935359	10.177071	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_6.json
1	asd-pure-nonsd	7	7	1785142160567433344	1785142175888685682	15.321252	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_7.json
1	asd-pure-nonsd	8	8	1785142160568418726	1785142170909255965	10.340837	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_8.json
1	asd-pure-nonsd	9	9	1785142160569082335	1785142172379159268	11.810077	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_9.json
1	asd-pure-nonsd	10	10	1785142160569286164	1785142171046199862	10.476914	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_10.json
1	asd-pure-nonsd	11	11	1785142160570163816	1785142170334693776	9.764530	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_11.json
1	asd-pure-nonsd	12	12	1785142160570369116	1785142175888464607	15.318095	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_12.json
1	asd-pure-nonsd	13	13	1785142160570840145	1785142169997344235	9.426504	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_13.json
1	asd-pure-nonsd	14	14	1785142160571424124	1785142172529829855	11.958406	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_14.json
1	asd-pure-nonsd	15	15	1785142160571995864	1785142170787655345	10.215659	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_15.json
1	asd-pure-nonsd	16	16	1785142160572563572	1785142172187243396	11.614680	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_16.json
1	asd-pure-nonsd	17	17	1785142160573221354	1785142169590929711	9.017708	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_17.json
1	asd-pure-nonsd	18	18	1785142160573735236	1785142175887988200	15.314253	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_18.json
1	asd-pure-nonsd	19	19	1785142160574299094	1785142172203946992	11.629648	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_19.json
1	asd-pure-nonsd	20	20	1785142160574800882	1785142173106940704	12.532140	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_20.json
1	asd-pure-nonsd	21	21	1785142160575368304	1785142171901914555	11.326546	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_21.json
1	asd-pure-nonsd	22	22	1785142160575966955	1785142174179317797	13.603351	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_22.json
1	asd-pure-nonsd	23	23	1785142160576547741	1785142173107094471	12.530547	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_23.json
1	asd-pure-nonsd	24	24	1785142160577098401	1785142172505576379	11.928478	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_24.json
1	asd-pure-nonsd	25	25	1785142160577631740	1785142173996122231	13.418490	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_25.json
1	asd-pure-nonsd	26	26	1785142160578226978	1785142174754059461	14.175832	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_26.json
1	asd-pure-nonsd	27	27	1785142160578794025	1785142168104654924	7.525861	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_27.json
1	asd-pure-nonsd	28	28	1785142160579347452	1785142168554457057	7.975110	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_28.json
1	asd-pure-nonsd	29	29	1785142160579998724	1785142171957034546	11.377036	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_29.json
1	asd-pure-nonsd	30	30	1785142160580544694	1785142174065800343	13.485256	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_30.json
1	asd-pure-nonsd	31	31	1785142160581072717	1785142173669954651	13.088882	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run1_asd-pure-nonsd_31.json
2	asd-pure-nonsd	0	0	1785142191152235022	1785142202165265600	11.013031	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_0.json
2	asd-pure-nonsd	1	1	1785142191152777767	1785142204588171242	13.435393	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_1.json
2	asd-pure-nonsd	2	2	1785142191153360097	1785142203145137990	11.991778	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_2.json
2	asd-pure-nonsd	3	3	1785142191153972843	1785142201432141662	10.278169	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_3.json
2	asd-pure-nonsd	4	4	1785142191154612878	1785142199510995800	8.356383	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_4.json
2	asd-pure-nonsd	5	5	1785142191155220330	1785142202938220421	11.783000	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_5.json
2	asd-pure-nonsd	6	6	1785142191155832387	1785142201106178489	9.950346	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_6.json
2	asd-pure-nonsd	7	7	1785142191156481255	1785142206350825288	15.194344	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_7.json
2	asd-pure-nonsd	8	8	1785142191157898523	1785142201293066627	10.135168	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_8.json
2	asd-pure-nonsd	9	9	1785142191158165672	1785142202742363864	11.584198	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_9.json
2	asd-pure-nonsd	10	10	1785142191158633769	1785142201414589013	10.255955	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_10.json
2	asd-pure-nonsd	11	11	1785142191158916644	1785142200687927693	9.529011	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_11.json
2	asd-pure-nonsd	12	12	1785142191160273951	1785142206350657479	15.190384	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_12.json
2	asd-pure-nonsd	13	13	1785142191160137363	1785142200342716729	9.182579	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_13.json
2	asd-pure-nonsd	14	14	1785142191160756110	1785142203017247905	11.856492	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_14.json
2	asd-pure-nonsd	15	15	1785142191161370092	1785142201148837003	9.987467	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_15.json
2	asd-pure-nonsd	16	16	1785142191162932214	1785142202542698622	11.379766	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_16.json
2	asd-pure-nonsd	17	17	1785142191162560064	1785142199925200644	8.762641	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_17.json
2	asd-pure-nonsd	18	18	1785142191163333168	1785142206353541853	15.190209	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_18.json
2	asd-pure-nonsd	19	19	1785142191164326657	1785142202567647622	11.403321	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_19.json
2	asd-pure-nonsd	20	20	1785142191164562137	1785142203473443639	12.308882	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_20.json
2	asd-pure-nonsd	21	21	1785142191165098457	1785142202262548455	11.097450	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_21.json
2	asd-pure-nonsd	22	22	1785142191165670305	1785142204045876721	12.880206	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_22.json
2	asd-pure-nonsd	23	23	1785142191166435722	1785142203417866903	12.251431	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_23.json
2	asd-pure-nonsd	24	24	1785142191167007730	1785142204287266597	13.120259	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_24.json
2	asd-pure-nonsd	25	25	1785142191167434141	1785142203919084754	12.751651	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_25.json
2	asd-pure-nonsd	26	26	1785142191168090018	1785142206353220699	15.185131	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_26.json
2	asd-pure-nonsd	27	27	1785142191168702303	1785142198479053674	7.310351	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_27.json
2	asd-pure-nonsd	28	28	1785142191169273057	1785142198634173693	7.464901	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_28.json
2	asd-pure-nonsd	29	29	1785142191169898082	1785142202144584261	10.974686	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_29.json
2	asd-pure-nonsd	30	30	1785142191170490033	1785142206345950354	15.175460	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_30.json
2	asd-pure-nonsd	31	31	1785142191171035955	1785142204118122883	12.947087	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run2_asd-pure-nonsd_31.json
3	asd-pure-nonsd	0	0	1785142221748017487	1785142233142524257	11.394507	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_0.json
3	asd-pure-nonsd	1	1	1785142221748598704	1785142235568601259	13.820003	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_1.json
3	asd-pure-nonsd	2	2	1785142221749398757	1785142234123269032	12.373870	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_2.json
3	asd-pure-nonsd	3	3	1785142221749888175	1785142232408615634	10.658727	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_3.json
3	asd-pure-nonsd	4	4	1785142221750513008	1785142230485734192	8.735221	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_4.json
3	asd-pure-nonsd	5	5	1785142221751173272	1785142233910997886	12.159825	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_5.json
3	asd-pure-nonsd	6	6	1785142221751834482	1785142232089627902	10.337793	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_6.json
3	asd-pure-nonsd	7	7	1785142221752571114	1785142237325909556	15.573338	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_7.json
3	asd-pure-nonsd	8	8	1785142221753691808	1785142232269798959	10.516107	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_8.json
3	asd-pure-nonsd	9	9	1785142221754460242	1785142233720988243	11.966528	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_9.json
3	asd-pure-nonsd	10	10	1785142221754927472	1785142232384209513	10.629282	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_10.json
3	asd-pure-nonsd	11	11	1785142221755089525	1785142231665400954	9.910311	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_11.json
3	asd-pure-nonsd	12	12	1785142221756696134	1785142237326366794	15.569671	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_12.json
3	asd-pure-nonsd	13	13	1785142221756378254	1785142231326504534	9.570126	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_13.json
3	asd-pure-nonsd	14	14	1785142221757122837	1785142233997404640	12.240282	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_14.json
3	asd-pure-nonsd	15	15	1785142221757730631	1785142232122829746	10.365099	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_15.json
3	asd-pure-nonsd	16	16	1785142221758378305	1785142233522685252	11.764307	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_16.json
3	asd-pure-nonsd	17	17	1785142221759029342	1785142230910471720	9.151442	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_17.json
3	asd-pure-nonsd	18	18	1785142221759496448	1785142237326323982	15.566828	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_18.json
3	asd-pure-nonsd	19	19	1785142221760169579	1785142233543609897	11.783440	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_19.json
3	asd-pure-nonsd	20	20	1785142221760804662	1785142234450666591	12.689862	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_20.json
3	asd-pure-nonsd	21	21	1785142221761400811	1785142233237143935	11.475743	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_21.json
3	asd-pure-nonsd	22	22	1785142221762049636	1785142235022743983	13.260694	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_22.json
3	asd-pure-nonsd	23	23	1785142221762676876	1785142234389942785	12.627266	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_23.json
3	asd-pure-nonsd	24	24	1785142221763240887	1785142235266705606	13.503465	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_24.json
3	asd-pure-nonsd	25	25	1785142221763793437	1785142234897791547	13.133998	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_25.json
3	asd-pure-nonsd	26	26	1785142221764389524	1785142237326486371	15.562097	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_26.json
3	asd-pure-nonsd	27	27	1785142221765011449	1785142229460219947	7.695208	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_27.json
3	asd-pure-nonsd	28	28	1785142221765616831	1785142229612836806	7.847220	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_28.json
3	asd-pure-nonsd	29	29	1785142221766362389	1785142233118453979	11.352092	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_29.json
3	asd-pure-nonsd	30	30	1785142221766874871	1785142237326114035	15.559239	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_30.json
3	asd-pure-nonsd	31	31	1785142221767410002	1785142235099848512	13.332439	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run3_asd-pure-nonsd_31.json
4	asd-pure-nonsd	0	0	1785142252567681783	1785142263467721731	10.900040	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_0.json
4	asd-pure-nonsd	1	1	1785142252568348553	1785142265892778662	13.324430	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_1.json
4	asd-pure-nonsd	2	2	1785142252568880496	1785142264447394153	11.878514	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_2.json
4	asd-pure-nonsd	3	3	1785142252570450093	1785142262734840098	10.164390	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_3.json
4	asd-pure-nonsd	4	4	1785142252570675100	1785142260823062206	8.252387	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_4.json
4	asd-pure-nonsd	5	5	1785142252570810348	1785142264234109311	11.663299	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_5.json
4	asd-pure-nonsd	6	6	1785142252571489849	1785142262406500270	9.835010	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_6.json
4	asd-pure-nonsd	7	7	1785142252572094734	1785142267657452200	15.085357	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_7.json
4	asd-pure-nonsd	8	8	1785142252574224363	1785142262589305334	10.015081	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_8.json
4	asd-pure-nonsd	9	9	1785142252573789143	1785142264042701661	11.468913	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_9.json
4	asd-pure-nonsd	10	10	1785142252573951893	1785142262709447166	10.135495	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_10.json
4	asd-pure-nonsd	11	11	1785142252574770990	1785142261993153390	9.418382	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_11.json
4	asd-pure-nonsd	12	12	1785142252575526786	1785142267657110111	15.081583	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_12.json
4	asd-pure-nonsd	13	13	1785142252575854839	1785142261654635380	9.078781	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_13.json
4	asd-pure-nonsd	14	14	1785142252576481277	1785142264320972583	11.744491	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_14.json
4	asd-pure-nonsd	15	15	1785142252577167202	1785142262445470567	9.868303	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_15.json
4	asd-pure-nonsd	16	16	1785142252577856684	1785142263844815911	11.266959	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_16.json
4	asd-pure-nonsd	17	17	1785142252578382808	1785142261243038417	8.664656	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_17.json
4	asd-pure-nonsd	18	18	1785142252579112023	1785142267656895067	15.077783	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_18.json
4	asd-pure-nonsd	19	19	1785142252579713564	1785142263875515712	11.295802	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_19.json
4	asd-pure-nonsd	20	20	1785142252580353290	1785142264778833962	12.198481	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_20.json
4	asd-pure-nonsd	21	21	1785142252580968626	1785142263560497795	10.979529	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_21.json
4	asd-pure-nonsd	22	22	1785142252581497638	1785142265342822301	12.761325	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_22.json
4	asd-pure-nonsd	23	23	1785142252582259760	1785142264713898587	12.131639	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_23.json
4	asd-pure-nonsd	24	24	1785142252582717786	1785142265590872132	13.008154	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_24.json
4	asd-pure-nonsd	25	25	1785142252583336111	1785142265221970064	12.638634	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_25.json
4	asd-pure-nonsd	26	26	1785142252584123211	1785142267657399556	15.073276	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_26.json
4	asd-pure-nonsd	27	27	1785142252584734848	1785142259796109915	7.211375	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_27.json
4	asd-pure-nonsd	28	28	1785142252585158467	1785142259950031019	7.364873	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_28.json
4	asd-pure-nonsd	29	29	1785142252585849783	1785142263445305049	10.859455	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_29.json
4	asd-pure-nonsd	30	30	1785142252586479550	1785142267656964409	15.070485	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_30.json
4	asd-pure-nonsd	31	31	1785142252587087268	1785142265422915034	12.835828	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run4_asd-pure-nonsd_31.json
5	asd-pure-nonsd	0	0	1785142282952019142	1785142294654163707	11.702145	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-nonsd_b32_speed_tp2/run5_asd-pure-nonsd_0.json
