run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	asd-nonsd	0	0	1785141844558057219	1785141850666277361	6.108220	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run1_asd-nonsd_0.json
1	asd-nonsd	1	1	1785141844559899715	1785141852661638196	8.101738	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run1_asd-nonsd_1.json
1	asd-nonsd	2	2	1785141844559424621	1785141851427340157	6.867916	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run1_asd-nonsd_2.json
1	asd-nonsd	3	3	1785141844559898151	1785141849950497499	5.390599	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run1_asd-nonsd_3.json
2	asd-nonsd	0	0	1785141855639797645	1785141861780592349	6.140795	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run2_asd-nonsd_0.json
2	asd-nonsd	1	1	1785141855640417334	1785141863807807554	8.167390	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run2_asd-nonsd_1.json
2	asd-nonsd	2	2	1785141855641348647	1785141862551160893	6.909812	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run2_asd-nonsd_2.json
2	asd-nonsd	3	3	1785141855641551834	1785141861065339915	5.423788	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run2_asd-nonsd_3.json
3	asd-nonsd	0	0	1785141866822235808	1785141872965749795	6.143514	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run3_asd-nonsd_0.json
3	asd-nonsd	1	1	1785141866822529293	1785141874976995772	8.154466	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run3_asd-nonsd_1.json
3	asd-nonsd	2	2	1785141866823145363	1785141873736773054	6.913628	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run3_asd-nonsd_2.json
3	asd-nonsd	3	3	1785141866823281133	1785141872246207943	5.422927	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run3_asd-nonsd_3.json
4	asd-nonsd	0	0	1785141877775335065	1785141883977209015	6.201874	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run4_asd-nonsd_0.json
4	asd-nonsd	1	1	1785141877775837792	1785141885808061953	8.032224	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run4_asd-nonsd_1.json
4	asd-nonsd	2	2	1785141877776432106	1785141884753306333	6.976874	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run4_asd-nonsd_2.json
4	asd-nonsd	3	3	1785141877777042466	1785141883251396759	5.474354	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run4_asd-nonsd_3.json
5	asd-nonsd	0	0	1785141888652852804	1785141894762434966	6.109582	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run5_asd-nonsd_0.json
5	asd-nonsd	1	1	1785141888653303975	1785141896788110084	8.134806	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run5_asd-nonsd_1.json
5	asd-nonsd	2	2	1785141888653304010	1785141895531569006	6.878265	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run5_asd-nonsd_2.json
5	asd-nonsd	3	3	1785141888653561764	1785141894064712127	5.411150	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b4_speed_tp2/run5_asd-nonsd_3.json
