run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	asd-nonsd	8	8	0	10.429631	6.748558	3.639786	5.984833	10.426015	10.426015	10.426015	0.767045
2	asd-nonsd	8	8	0	10.331344	6.741363	4.611256	5.861644	10.329608	10.329608	10.329608	0.774343
3	asd-nonsd	8	8	0	10.308165	6.737184	4.560891	5.823634	10.306738	10.306738	10.306738	0.776084
4	asd-nonsd	8	8	0	10.386029	6.802747	4.644778	5.931742	10.383774	10.383774	10.383774	0.770266
5	asd-nonsd	8	8	0	10.346881	6.758171	4.612596	5.881532	10.342273	10.342273	10.342273	0.773180
