run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	asd-nonsd	0	0	1785141978237751734	1785141984794811556	6.557060	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_0.json
1	asd-nonsd	1	1	1785141978237147413	1785141986867526301	8.630379	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_1.json
1	asd-nonsd	2	2	1785141978237645693	1785141985569900061	7.332254	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_2.json
1	asd-nonsd	3	3	1785141978238367619	1785141984071779430	5.833412	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_3.json
1	asd-nonsd	4	4	1785141978238791333	1785141981878577466	3.639786	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_4.json
1	asd-nonsd	5	5	1785141978239446187	1785141984224279492	5.984833	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_5.json
1	asd-nonsd	6	6	1785141978240020247	1785141983824741461	5.584721	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_6.json
1	asd-nonsd	7	7	1785141978240763774	1785141988666778557	10.426015	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run1_asd-nonsd_7.json
2	asd-nonsd	0	0	1785141993770598673	1785142000207436208	6.436838	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run2_asd-nonsd_0.json
2	asd-nonsd	1	1	1785141993770930845	1785142002082961068	8.312030	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run2_asd-nonsd_1.json
2	asd-nonsd	2	2	1785141993771149980	1785142000988820653	7.217671	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run2_asd-nonsd_2.json
2	asd-nonsd	3	3	1785141993771836357	1785141999472366538	5.700530	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b8_speed_tp2/run2_asd-nonsd_3.json
