run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	asd-nonsd	0	0	1785142098019148112	1785142105533618603	7.514470	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_0.json
1	asd-nonsd	1	1	1785142098019414041	1785142107744725685	9.725312	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_1.json
1	asd-nonsd	2	2	1785142098019502713	1785142106354758346	8.335256	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_2.json
1	asd-nonsd	3	3	1785142098020124453	1785142104728235147	6.708111	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_3.json
1	asd-nonsd	4	4	1785142098020388259	1785142102245523778	4.225136	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_4.json
1	asd-nonsd	5	5	1785142098021865795	1785142105951350279	7.929484	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_5.json
1	asd-nonsd	6	6	1785142098020399677	1785142104480776422	6.460377	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_6.json
1	asd-nonsd	7	7	1785142098020690073	1785142108322737829	10.302048	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_7.json
1	asd-nonsd	8	8	1785142098021097893	1785142104879158291	6.858060	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_8.json
1	asd-nonsd	9	9	1785142098021188427	1785142106776625763	8.755437	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_9.json
1	asd-nonsd	10	10	1785142098021411169	1785142104771316057	6.749905	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_10.json
1	asd-nonsd	11	11	1785142098021745703	1785142103905002384	5.883257	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_11.json
1	asd-nonsd	12	12	1785142098021840747	1785142108486971357	10.465131	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_12.json
1	asd-nonsd	13	13	1785142098022014731	1785142104043079115	6.021064	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_13.json
1	asd-nonsd	14	14	1785142098022292982	1785142106737943630	8.715651	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_14.json
1	asd-nonsd	15	15	1785142098022484204	1785142104412284505	6.389800	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run1_asd-nonsd_15.json
2	asd-nonsd	0	0	1785142116494282796	1785142123616864273	7.122581	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run2_asd-nonsd_0.json
2	asd-nonsd	1	1	1785142116494432936	1785142125572870466	9.078438	0	200	/home/user/vllm/logs/speed_test/sglang/asd-nonsd_b16_speed_tp2/run2_asd-nonsd_1.json
