run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	asd-sd	0	0	1785145053930829235	1785145059543426461	5.612597	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_0.json
1	asd-sd	1	1	1785145053931053139	1785145060752522486	6.821469	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_1.json
1	asd-sd	2	2	1785145053931950793	1785145059647273957	5.715323	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_2.json
1	asd-sd	3	3	1785145053932532618	1785145059504439737	5.571907	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_3.json
1	asd-sd	4	4	1785145053933493965	1785145056865875615	2.932382	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_4.json
1	asd-sd	5	5	1785145053932940233	1785145060001631653	6.068691	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_5.json
1	asd-sd	6	6	1785145053933492747	1785145059471996947	5.538504	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_6.json
1	asd-sd	7	7	1785145053934640039	1785145060813320472	6.878680	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_7.json
1	asd-sd	8	8	1785145053934567370	1785145059217923085	5.283356	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_8.json
1	asd-sd	9	9	1785145053936169862	1785145060542595074	6.606425	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_9.json
1	asd-sd	10	10	1785145053935581311	1785145059012442740	5.076861	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_10.json
1	asd-sd	11	11	1785145053936176604	1785145058816178602	4.880002	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_11.json
1	asd-sd	12	12	1785145053936723746	1785145060782517464	6.845794	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_12.json
1	asd-sd	13	13	1785145053937117959	1785145058161114576	4.223997	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_13.json
1	asd-sd	14	14	1785145053937724803	1785145061086753235	7.149028	0	200	/home/user/vllm/logs/speed_test/sglang/asd-sd_b16_speed_tp2/run1_asd-sd_14.json
