run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	asd-nonsd	32	32	0	17.124373	13.279973	9.553288	13.093938	16.118437	17.107136	17.114286	1.868682
2	asd-nonsd	32	32	0	15.918128	12.122663	8.621488	11.825533	15.906743	15.910791	15.915539	2.010287
3	asd-nonsd	32	32	0	16.245816	12.385449	8.827527	12.120391	16.238752	16.240292	16.243719	1.969738
4	asd-nonsd	32	32	0	16.361083	12.572543	8.923174	12.211786	15.308157	16.342212	16.348762	1.955861
5	asd-nonsd	32	32	0	16.032255	12.118944	8.624927	11.980226	14.327461	16.027761	16.029530	1.995976
