run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	sglang-purenonsd	0	0	1785223712255651181	1785223720964934703	8.709284	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_0.json
1	sglang-purenonsd	1	1	1785223712255941777	1785223723532967145	11.277025	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_1.json
1	sglang-purenonsd	2	2	1785223712256299282	1785223721964083861	9.707785	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_2.json
1	sglang-purenonsd	3	3	1785223712256557691	1785223720057276407	7.800719	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_3.json
1	sglang-purenonsd	4	4	1785223712256709533	1785223717125253582	4.868544	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_4.json
1	sglang-purenonsd	5	5	1785223712257014113	1785223721321163462	9.064149	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_5.json
1	sglang-purenonsd	6	6	1785223712257429897	1785223719564247270	7.306817	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_6.json
1	sglang-purenonsd	7	7	1785223712257356051	1785223724099015521	11.841659	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_7.json
1	sglang-purenonsd	8	8	1785223712257999391	1785223719892129681	7.634130	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_8.json
1	sglang-purenonsd	9	9	1785223712258481219	1785223721988286879	9.729806	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_9.json
1	sglang-purenonsd	10	10	1785223712258591112	1785223720030155227	7.771564	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_10.json
1	sglang-purenonsd	11	11	1785223712259002078	1785223720582644907	8.323643	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_11.json
1	sglang-purenonsd	12	12	1785223712259105069	1785223725249311641	12.990207	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_12.json
1	sglang-purenonsd	13	13	1785223712259849491	1785223719146654274	6.886805	0	200	/home/user/vllm/logs/speed_test/sglang-purenonsd_b32_speed_tp2/run1_sglang-purenonsd_13.json
