run_id	label	batch_size	ok_count	failed_count	batch_wall_s	avg_jct_s	min_jct_s	p50_jct_s	p90_jct_s	p95_jct_s	max_jct_s	throughput_jobs_per_s
1	asd-nonsd	64	64	0	19.360652	14.460856	7.231416	14.485602	19.346890	19.354708	19.356260	3.305674
2	asd-nonsd	64	64	0	18.697111	13.775487	7.462377	13.830435	17.428322	18.681215	18.691719	3.422989
3	asd-nonsd	64	64	0	18.591310	13.787529	7.195042	13.606553	18.553140	18.571365	18.584702	3.442469
4	asd-nonsd	64	64	0	17.953567	13.030255	6.194236	12.926482	17.459961	17.916298	17.947295	3.564751
5	asd-nonsd	64	64	0	18.424352	13.428300	6.156934	13.451290	18.402803	18.405085	18.417199	3.473664
