run_id	label	request_index	sample_index	start_ns	end_ns	jct_s	status	http_code	json_path
1	asd-pure-sd	0	0	1785145218164730340	1785145222655857433	4.491127	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_0.json
1	asd-pure-sd	1	1	1785145218163883068	1785145223872488176	5.708605	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_1.json
1	asd-pure-sd	2	2	1785145218164008951	1785145222595296024	4.431287	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_2.json
1	asd-pure-sd	3	3	1785145218164239055	1785145222500207387	4.335968	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_3.json
1	asd-pure-sd	4	4	1785145218165624285	1785145220940536312	2.774912	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_4.json
1	asd-pure-sd	5	5	1785145218165123390	1785145222858953752	4.693830	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_5.json
1	asd-pure-sd	6	6	1785145218164959773	1785145222472016507	4.307057	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_6.json
1	asd-pure-sd	7	7	1785145218166419425	1785145224802322865	6.635903	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run1_asd-pure-sd_7.json
2	asd-pure-sd	0	0	1785145229660768376	1785145234009756675	4.348988	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_0.json
2	asd-pure-sd	1	1	1785145229661720370	1785145235062742939	5.401023	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_1.json
2	asd-pure-sd	2	2	1785145229661363739	1785145233410919538	3.749556	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_2.json
2	asd-pure-sd	3	3	1785145229661935926	1785145233887404544	4.225469	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_3.json
2	asd-pure-sd	4	4	1785145229662646210	1785145232311332721	2.648687	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_4.json
2	asd-pure-sd	5	5	1785145229662950851	1785145234394160913	4.731210	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_5.json
2	asd-pure-sd	6	6	1785145229663321099	1785145233764151458	4.100830	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_6.json
2	asd-pure-sd	7	7	1785145229663593579	1785145236157792158	6.494199	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run2_asd-pure-sd_7.json
3	asd-pure-sd	0	0	1785145240879794856	1785145245730831259	4.851036	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_0.json
3	asd-pure-sd	1	1	1785145240880085077	1785145246666831306	5.786746	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_1.json
3	asd-pure-sd	2	2	1785145240881937743	1785145245545825693	4.663888	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_2.json
3	asd-pure-sd	3	3	1785145240880415251	1785145245475585277	4.595170	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_3.json
3	asd-pure-sd	4	4	1785145240881063527	1785145243742131660	2.861068	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_4.json
3	asd-pure-sd	5	5	1785145240882379217	1785145246002803906	5.120425	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_5.json
3	asd-pure-sd	6	6	1785145240881411134	1785145245340273655	4.458863	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_6.json
3	asd-pure-sd	7	7	1785145240881330533	1785145247705617516	6.824287	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run3_asd-pure-sd_7.json
4	asd-pure-sd	0	0	1785145252674088433	1785145257053506187	4.379418	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_0.json
4	asd-pure-sd	1	1	1785145252674489230	1785145258074877765	5.400389	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_1.json
4	asd-pure-sd	2	2	1785145252674898573	1785145256990525911	4.315627	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_2.json
4	asd-pure-sd	3	3	1785145252675231727	1785145256958864887	4.283633	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_3.json
4	asd-pure-sd	4	4	1785145252675646144	1785145254751936341	2.076290	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_4.json
4	asd-pure-sd	5	5	1785145252676036480	1785145257427902821	4.751866	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_5.json
4	asd-pure-sd	6	6	1785145252676456929	1785145256795096270	4.118639	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_6.json
4	asd-pure-sd	7	7	1785145252677069714	1785145259072409130	6.395339	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run4_asd-pure-sd_7.json
5	asd-pure-sd	0	0	1785145263940889614	1785145268819588928	4.878699	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_0.json
5	asd-pure-sd	1	1	1785145263940889623	1785145269785922862	5.845033	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_1.json
5	asd-pure-sd	2	2	1785145263940935669	1785145268628247757	4.687312	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_2.json
5	asd-pure-sd	3	3	1785145263941164996	1785145268556653500	4.615489	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_3.json
5	asd-pure-sd	4	4	1785145263941409061	1785145266813499155	2.872090	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_4.json
5	asd-pure-sd	5	5	1785145263941643270	1785145269098504234	5.156861	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_5.json
5	asd-pure-sd	6	6	1785145263941863247	1785145268420956741	4.479093	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_6.json
5	asd-pure-sd	7	7	1785145263942134643	1785145270849247348	6.907113	0	200	/home/user/vllm/logs/speed_test/sglang/asd-pure-sd_b8_speed_tp2/run5_asd-pure-sd_7.json
